index,Location1,Tournament,Date,Court,Surface,Round,Best of,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,P1_1,P2_1,P1_2,P2_2,P1_3,P2_3,P1_4,P2_4,P1_5,P2_5,P1_sets,P2_sets,year,month,set_win_pct,P1_games,P2_games,games_count,game_win_pct,p1_id,p2_id,location_id,month_id,round_id,indoor,outdoor,grass,clay,hard,carpet,bestof3,bestof5,match_last_night,games_last_night,match_win,pred_set_win
38864,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Anderson K.,Albot R.,8.0,86.0,2825.0,643.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,7.0,19.0,0.631578947368421,17,6,0,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4933154994727513
38865,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Isner J.,Harrison R.,19.0,60.0,2205.0,875.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,9.0,13.0,22.0,0.4090909090909091,395,365,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.33977413640012943
38866,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Ferrer D.,Rublev A.,39.0,32.0,1280.0,1433.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,7.0,19.0,0.631578947368421,261,764,0,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.47687404802490674
38867,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Harrison R.,Isner J.,60.0,19.0,875.0,2205.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,13.0,9.0,22.0,0.5909090909090909,365,395,0,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.43223196307373196
38868,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Rublev A.,Ferrer D.,32.0,39.0,1433.0,1280.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,7.0,12.0,19.0,0.3684210526315789,764,261,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.415462937736947
38869,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Albot R.,Anderson K.,86.0,8.0,643.0,2825.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,7.0,12.0,19.0,0.3684210526315789,6,17,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.43480499479823226
38870,"sao paulo, brazil",Brasil Open,2018-02-27,Indoor,Clay,1st Round,3,Jarry N.,Lajovic D.,73.0,91.0,728.0,621.0,6.0,4.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,2,0.6666666666666666,14.0,15.0,29.0,0.4827586206896552,404,501,76,1,0,1,0,0,1,0,0,1,0,0,0.0,1,0.3261749982626603
38871,"Acapulco, mexico",Abierto Mexicano,2018-02-27,Outdoor,Hard,1st Round,3,Querrey S.,Ebden M.,11.0,87.0,2595.0,640.0,3.0,6.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,15.0,14.0,29.0,0.5172413793103449,714,231,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.523507258926796
38872,"dubai, uae",Dubai Tennis Championships,2018-02-27,Outdoor,Hard,1st Round,3,Istomin D.,Khachanov K.,81.0,41.0,678.0,1235.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,12.0,14.0,26.0,0.4615384615384616,397,432,34,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3326455868196863
38873,"dubai, uae",Dubai Tennis Championships,2018-02-27,Outdoor,Hard,1st Round,3,Khachanov K.,Istomin D.,41.0,81.0,1235.0,678.0,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,14.0,12.0,26.0,0.5384615384615384,432,397,34,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.465130059154984
38874,"dubai, uae",Dubai Tennis Championships,2018-02-27,Outdoor,Hard,1st Round,3,Gasquet R.,Coric B.,37.0,50.0,1305.0,981.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,7.0,12.0,19.0,0.3684210526315789,291,162,34,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.6079386962329334
38875,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,2nd Round,3,Donaldson J.,Ebden M.,59.0,87.0,878.0,640.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,4.0,16.0,0.75,218,231,0,1,1,0,1,0,0,1,0,1,0,0,0.0,1,0.4395858908168717
38876,"sao paulo, brazil",Brasil Open,2018-02-28,Indoor,Clay,2nd Round,3,Delbonis F.,Garcia-Lopez G.,65.0,67.0,825.0,780.0,6.0,7.0,6.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,16.0,17.0,33.0,0.4848484848484849,195,286,76,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0.43345695261865036
38877,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Pouille L.,Khachanov K.,15.0,41.0,2335.0,1235.0,6.0,4.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,2,0.6666666666666666,15.0,13.0,28.0,0.5357142857142857,707,432,34,1,1,0,1,0,0,1,0,1,0,1,20.0,1,0.5701777971907307
38878,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Sugita Y.,Struff J.L.,42.0,56.0,1230.0,905.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,13.0,10.0,23.0,0.5652173913043478,866,864,34,1,1,0,1,0,0,1,0,1,0,1,19.0,1,0.36416026159256604
38879,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Coric B.,Paire B.,50.0,46.0,981.0,1075.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,5.0,17.0,0.7058823529411765,162,680,34,1,1,0,1,0,0,1,0,1,0,1,19.0,1,0.4517119559532755
38880,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Herbert P.H.,23.0,99.0,1845.0,575.0,6.0,4.0,6.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,2,0.6666666666666666,18.0,12.0,30.0,0.6,57,372,34,1,1,0,1,0,0,1,0,1,0,0,0.0,1,0.6249105847359656
38881,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,2nd Round,3,Schwartzman D.,Harrison R.,18.0,60.0,2220.0,875.0,3.0,6.0,7.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,14.0,17.0,31.0,0.4516129032258064,802,365,0,1,1,0,1,0,0,1,0,1,0,0,0.0,0,0.4042292296444829
38882,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,1st Round,3,Schwartzman D.,Verdasco F.,18.0,27.0,2220.0,1540.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,6.0,18.0,0.6666666666666666,802,930,0,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4042292296444829
38883,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,1st Round,3,Schwartzman D.,Verdasco F.,18.0,27.0,2220.0,1540.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,6.0,18.0,0.6666666666666666,802,930,0,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4042292296444829
38884,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,1st Round,3,Del Potro J.M.,Zverev M.,9.0,54.0,2745.0,952.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,3.0,15.0,0.8,194,1000,0,1,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4001213679629232
38885,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,2nd Round,3,Schwartzman D.,Harrison R.,18.0,60.0,2220.0,875.0,3.0,6.0,7.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,14.0,17.0,31.0,0.4516129032258064,802,365,0,1,1,0,1,0,0,1,0,1,0,0,0.0,0,0.4042292296444829
38886,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,2nd Round,3,Harrison R.,Schwartzman D.,60.0,18.0,875.0,2220.0,6.0,3.0,5.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,2,0.6666666666666666,17.0,14.0,31.0,0.5483870967741935,365,802,0,1,1,0,1,0,0,1,0,1,0,1,22.0,1,0.3225417331156186
38887,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,1st Round,3,Zverev M.,Del Potro J.M.,54.0,9.0,952.0,2745.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,3.0,12.0,15.0,0.2,1000,194,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.32425603956972476
38888,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Herbert P.H.,Bautista Agut R.,99.0,23.0,575.0,1845.0,4.0,6.0,7.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,12.0,18.0,30.0,0.4,372,57,34,1,1,0,1,0,0,1,0,1,0,1,33.0,0,0.04020694233849531
38889,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Paire B.,Coric B.,46.0,50.0,1075.0,981.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,5.0,12.0,17.0,0.29411764705882354,680,162,34,1,1,0,1,0,0,1,0,1,0,0,0.0,0,0.35458516498887277
38890,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Struff J.L.,Sugita Y.,56.0,42.0,905.0,1230.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,10.0,13.0,23.0,0.43478260869565216,864,866,34,1,1,0,1,0,0,1,0,1,0,1,18.0,0,0.30070667389784206
38891,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Khachanov K.,Pouille L.,41.0,15.0,1235.0,2335.0,4.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,13.0,15.0,28.0,0.4642857142857143,432,707,34,1,1,0,1,0,0,1,0,1,0,1,26.0,0,0.29504916370281103
38892,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Dzumhur D.,Donskoy E.,30.0,74.0,1490.0,727.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,2.0,12.0,14.0,0.14285714285714285,229,221,34,1,1,0,1,0,0,1,0,1,0,1,19.0,0,0.5137476790634823
38893,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Tsitsipas S.,33.0,82.0,1335.0,678.0,6.0,4.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,2,0.3333333333333333,13.0,16.0,29.0,0.4482758620689655,457,898,34,1,1,0,1,0,0,1,0,1,0,0,0.0,0,0.5023863394575038
38894,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,1st Round,3,Verdasco F.,Schwartzman D.,27.0,18.0,1540.0,2220.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,6.0,12.0,18.0,0.3333333333333333,930,802,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4844751592539858
38895,"Acapulco, mexico",Abierto Mexicano,2018-02-28,Outdoor,Hard,2nd Round,3,Ebden M.,Donaldson J.,87.0,59.0,640.0,878.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,2,0.0,4.0,12.0,16.0,0.25,231,218,0,1,1,0,1,0,0,1,0,1,0,1,29.0,0,2.2015837399781564
38896,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Donskoy E.,Dzumhur D.,74.0,30.0,727.0,1490.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,2,1.0,12.0,2.0,14.0,0.8571428571428571,221,229,34,1,1,0,1,0,0,1,0,1,0,1,19.0,1,0.27407253285138367
38897,"sao paulo, brazil",Brasil Open,2018-02-28,Indoor,Clay,2nd Round,3,Garcia-Lopez G.,Delbonis F.,67.0,65.0,780.0,825.0,7.0,6.0,4.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,2,0.6666666666666666,17.0,16.0,33.0,0.5151515151515151,286,195,76,1,1,1,0,0,1,0,0,1,0,0,0.0,1,0.3717708956057519
38898,"dubai, uae",Dubai Tennis Championships,2018-02-28,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Kohlschreiber P.,82.0,33.0,678.0,1335.0,4.0,6.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,2,0.6666666666666666,16.0,13.0,29.0,0.5517241379310345,898,457,34,1,1,0,1,0,0,1,0,1,0,0,0.0,1,0.37904509040274836
38899,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,Quarterfinals,3,Lopez F.,Donaldson J.,38.0,59.0,1295.0,878.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,3,0.0,4.0,12.0,16.0,0.25,532,218,0,2,4,0,1,0,0,1,0,1,0,1,29.0,0,0.40582666735007633
38900,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,2nd Round,3,Ferrer D.,Del Potro J.M.,39.0,9.0,1280.0,2745.0,4.0,6.0,6.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,3,0.3333333333333333,13.0,16.0,29.0,0.4482758620689655,261,194,0,2,1,0,1,0,0,1,0,1,0,0,0.0,0,0.47687404802490674
38901,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,Quarterfinals,3,Lopez F.,Donaldson J.,38.0,59.0,1295.0,878.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,3,0.0,4.0,12.0,16.0,0.25,532,218,0,2,4,0,1,0,0,1,0,1,0,0,0.0,0,0.4408346746880345
38902,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,Quarterfinals,3,Harrison R.,Zverev A.,60.0,5.0,875.0,4450.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,3,0.0,5.0,12.0,17.0,0.29411764705882354,365,999,0,2,4,0,1,0,0,1,0,1,0,1,31.0,0,0.2889515100002351
38903,"sao paulo, brazil",Brasil Open,2018-03-01,Indoor,Clay,2nd Round,3,Pella G.,Jarry N.,57.0,73.0,905.0,728.0,7.0,6.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,3,0.3333333333333333,17.0,19.0,36.0,0.4722222222222222,691,404,76,2,1,1,0,0,1,0,0,1,0,0,0.0,0,0.4448012405326246
38904,"dubai, uae",Dubai Tennis Championships,2018-03-01,Outdoor,Hard,Quarterfinals,3,Pouille L.,Sugita Y.,15.0,42.0,2335.0,1230.0,3.0,6.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,3,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,707,866,34,2,4,0,1,0,0,1,0,1,0,1,28.0,1,0.5747072115969784
38905,"dubai, uae",Dubai Tennis Championships,2018-03-01,Outdoor,Hard,Quarterfinals,3,Sugita Y.,Pouille L.,42.0,15.0,1230.0,2335.0,6.0,3.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,3,0.3333333333333333,11.0,15.0,26.0,0.4230769230769231,866,707,34,2,4,0,1,0,0,1,0,1,0,1,23.0,0,0.3870133923419234
38906,"dubai, uae",Dubai Tennis Championships,2018-03-01,Outdoor,Hard,Quarterfinals,3,Donskoy E.,Krajinovic F.,74.0,34.0,727.0,1332.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,3,0.0,3.0,12.0,15.0,0.2,221,473,34,2,4,0,1,0,0,1,0,1,0,1,14.0,0,0.30586315002340037
38907,"dubai, uae",Dubai Tennis Championships,2018-03-01,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,Coric B.,23.0,50.0,1845.0,981.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,13.0,10.0,23.0,0.5652173913043478,57,162,34,2,4,0,1,0,0,1,0,1,0,1,30.0,1,0.5232303805437892
38908,"sao paulo, brazil",Brasil Open,2018-03-01,Indoor,Clay,2nd Round,3,Monfils G.,Zeballos H.,35.0,69.0,1310.0,743.0,3.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,3,0.3333333333333333,12.0,15.0,27.0,0.4444444444444444,615,985,76,2,1,1,0,0,1,0,0,1,0,0,0.0,0,0.3776058952919193
38909,"dubai, uae",Dubai Tennis Championships,2018-03-01,Outdoor,Hard,Quarterfinals,3,Krajinovic F.,Donskoy E.,34.0,74.0,1332.0,727.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,12.0,3.0,15.0,0.8,473,221,34,2,4,0,1,0,0,1,0,1,0,1,23.0,1,0.5141950340037689
38910,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Zverev A.,51.0,5.0,971.0,4450.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,3,0.0,9.0,13.0,22.0,0.4090909090909091,312,999,0,2,1,0,1,0,0,1,0,1,0,1,17.0,0,0.5541692379450847
38911,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,Quarterfinals,3,Zverev A.,Harrison R.,5.0,60.0,4450.0,875.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,12.0,5.0,17.0,0.7058823529411765,999,365,0,2,4,0,1,0,0,1,0,1,0,1,21.0,1,0.5366613659746633
38912,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,Quarterfinals,3,Zverev A.,Harrison R.,5.0,60.0,4450.0,875.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,12.0,5.0,17.0,0.7058823529411765,999,365,0,2,4,0,1,0,0,1,0,1,0,0,0.0,1,0.5431122040794911
38913,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,2nd Round,3,Zverev A.,Gojowczyk P.,5.0,51.0,4450.0,971.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,13.0,9.0,22.0,0.5909090909090909,999,312,0,2,1,0,1,0,0,1,0,1,0,0,0.0,1,0.5431122040794911
38914,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,2nd Round,3,Zverev A.,Gojowczyk P.,5.0,51.0,4450.0,971.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,13.0,9.0,22.0,0.5909090909090909,999,312,0,2,1,0,1,0,0,1,0,1,0,1,21.0,1,0.5366613659746633
38915,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Ferrer D.,9.0,39.0,2745.0,1280.0,6.0,4.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,3,0.6666666666666666,16.0,13.0,29.0,0.5517241379310345,194,261,0,2,1,0,1,0,0,1,0,1,0,1,15.0,1,0.5895827556949538
38916,"Acapulco, mexico",Abierto Mexicano,2018-03-01,Outdoor,Hard,Quarterfinals,3,Donaldson J.,Lopez F.,59.0,38.0,878.0,1295.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,3,1.0,12.0,4.0,16.0,0.75,218,532,0,2,4,0,1,0,0,1,0,1,0,1,16.0,1,0.32503490251896233
